S.NO,symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
258,AAPL,03-06-2016 05:30,97.92,98.27,97.45,97.79,28504888,92.08246656,92.41160119,91.64048577,91.96021655,28504888,0,1
259,AAPL,06-06-2016 05:30,98.63,101.89,97.55,97.99,23292504,92.75013967,95.81579369,91.73452423,92.14829349,23292504,0,1
260,AAPL,07-06-2016 05:30,99.03,99.87,98.96,99.25,22409450,93.12629354,93.91621666,93.06046661,93.33317817,22409450,0,1
261,AAPL,08-06-2016 05:30,98.94,99.56,98.68,99.02,20848131,93.04165892,93.62469741,92.79715891,93.11688969,20848131,0,1
262,AAPL,09-06-2016 05:30,99.65,99.99,98.46,98.5,26601354,93.70933203,94.02906282,92.59027428,92.62788967,26601354,0,1
263,AAPL,10-06-2016 05:30,98.83,99.3457,98.48,98.53,31712936,92.93821661,93.42317298,92.60908197,92.65610121,31712936,0,1
264,AAPL,13-06-2016 05:30,97.34,99.12,97.1,98.69,38020494,91.53704345,93.21092816,91.31135113,92.80656275,38020494,0,1
265,AAPL,14-06-2016 05:30,97.46,98.475,96.75,97.32,31931944,91.64988961,92.60438005,90.9822165,91.51823576,31931944,0,1
266,AAPL,15-06-2016 05:30,97.14,98.41,97.03,97.82,29445227,91.34896652,92.54325505,91.24552421,91.98842809,29445227,0,1
267,AAPL,16-06-2016 05:30,97.55,97.75,96.07,96.45,31326815,91.73452423,91.92260117,90.34275493,90.7001011,31326815,0,1
268,AAPL,17-06-2016 05:30,95.33,96.65,95.3,96.62,61008219,89.64687027,90.88817803,89.61865873,90.85996649,61008219,0,1
269,AAPL,20-06-2016 05:30,95.1,96.57,95.03,96,34411901,89.4305818,90.81294726,89.36475487,90.276928,34411901,0,1
270,AAPL,21-06-2016 05:30,95.91,96.35,94.676,94.94,35546358,90.19229338,90.60606263,89.0318587,89.28012025,35546358,0,1
271,AAPL,22-06-2016 05:30,95.55,96.89,95.35,96.25,29219122,89.8537549,91.11387035,89.66567797,90.51202417,29219122,0,1
272,AAPL,23-06-2016 05:30,96.1,96.29,95.25,95.94,32240187,90.37096647,90.54963955,89.5716395,90.22050492,32240187,0,1
273,AAPL,24-06-2016 05:30,93.4,94.655,92.65,92.91,75311356,87.83192787,89.01211062,87.12663937,87.37113938,75311356,0,1
274,AAPL,27-06-2016 05:30,92.04,93.05,91.5,93,46622188,86.55300472,87.50279323,86.045197,87.455774,46622188,0,1
275,AAPL,28-06-2016 05:30,93.59,93.66,92.14,92.9,40444914,88.01060095,88.07642788,86.64704319,87.36173553,40444914,0,1
276,AAPL,29-06-2016 05:30,94.4,94.55,93.63,93.97,36531006,88.77231253,88.91337023,88.04821634,88.36794713,36531006,0,1
277,AAPL,30-06-2016 05:30,95.6,95.77,94.3,94.44,35836356,89.90077413,90.06063953,88.67827407,88.80992792,35836356,0,1
278,AAPL,01-07-2016 05:30,95.89,96.465,95.33,95.49,26026540,90.17348569,90.71420687,89.64687027,89.79733182,26026540,0,1
279,AAPL,05-07-2016 05:30,94.99,95.4,94.46,95.39,27705210,89.32713949,89.7126972,88.82873561,89.70329335,27705210,0,1
280,AAPL,06-07-2016 05:30,95.53,95.66,94.37,94.6,30949090,89.83494721,89.95719721,88.74410099,88.96038947,30949090,0,1
281,AAPL,07-07-2016 05:30,95.94,96.5,95.62,95.7,25139558,90.22050492,90.74712033,89.91958183,89.9948126,25139558,0,1
282,AAPL,08-07-2016 05:30,96.68,96.89,96.05,96.49,28912103,90.91638957,91.11387035,90.32394723,90.73771649,28912103,0,1
283,AAPL,11-07-2016 05:30,96.98,97.65,96.73,96.75,23794945,91.19850497,91.8285627,90.96340881,90.9822165,23794945,0,1
284,AAPL,12-07-2016 05:30,97.42,97.7,97.12,97.17,24167463,91.61227423,91.87558193,91.33015883,91.37717806,24167463,0,1
285,AAPL,13-07-2016 05:30,96.87,97.67,96.84,97.41,25892171,91.09506266,91.84737039,91.06685112,91.60287038,25892171,0,1
286,AAPL,14-07-2016 05:30,98.79,98.99,97.32,97.39,38918997,92.90060122,93.08867815,91.51823576,91.58406269,38918997,0,1
287,AAPL,15-07-2016 05:30,98.78,99.3,98.5,98.92,30136990,92.89119737,93.3801974,92.62788967,93.02285123,30136990,0,1
288,AAPL,18-07-2016 05:30,99.83,100.13,98.6,98.7,36493867,93.87860127,94.16071667,92.72192813,92.8159666,36493867,0,1
289,AAPL,19-07-2016 05:30,99.87,100,99.34,99.56,23779924,93.91621666,94.03846667,93.41781279,93.62469741,23779924,0,1
290,AAPL,20-07-2016 05:30,99.96,100.46,99.735,100,26275968,94.00085128,94.47104361,93.78926473,94.03846667,26275968,0,1
291,AAPL,21-07-2016 05:30,99.43,101,99.13,99.83,32702028,93.50244741,94.97885133,93.22033201,93.87860127,32702028,0,1
292,AAPL,22-07-2016 05:30,98.66,99.3,98.31,99.26,28313669,92.77835121,93.3801974,92.44921658,93.34258201,28313669,0,1
293,AAPL,25-07-2016 05:30,97.34,98.84,96.92,98.25,40382921,91.53704345,92.94762045,91.14208189,92.3927935,40382921,0,1
294,AAPL,26-07-2016 05:30,96.67,97.97,96.42,96.82,56239822,90.90698573,92.12948579,90.67188956,91.04804343,56239822,0,1
295,AAPL,27-07-2016 05:30,102.95,104.35,102.75,104.265,92344820,96.81260143,98.12913997,96.6245245,98.04920727,92344820,0,1
296,AAPL,28-07-2016 05:30,104.34,104.45,102.82,102.83,39869839,98.11973612,98.22317843,96.69035143,96.69975527,39869839,0,1
297,AAPL,29-07-2016 05:30,104.21,104.55,103.68,104.19,27733688,97.99748611,98.3172169,97.49908224,97.97867842,27733688,0,1
298,AAPL,01-08-2016 05:30,106.05,106.15,104.41,104.41,38167871,99.7277939,99.82183237,98.18556305,98.18556305,38167871,0,1
299,AAPL,02-08-2016 05:30,104.48,106.07,104,106.05,33816556,98.25138997,99.74660159,97.80000533,99.7277939,33816556,0,1
300,AAPL,03-08-2016 05:30,105.79,105.84,104.77,104.81,30202641,99.48329389,99.53031312,98.52410153,98.56171691,30202641,0,1
301,AAPL,04-08-2016 05:30,105.87,106,105.28,105.58,27408650,100.0945439,100.2174521,99.5367298,99.8203641,27408650,0.57,1
302,AAPL,05-08-2016 05:30,107.48,107.65,106.18,106.27,40553402,101.6167147,101.7774408,100.3876327,100.472723,40553402,0,1
303,AAPL,08-08-2016 05:30,108.37,108.37,107.16,107.52,28037220,102.4581631,102.4581631,101.3141714,101.6545326,28037220,0,1
304,AAPL,09-08-2016 05:30,108.81,108.94,108.01,108.23,26315204,102.87416,102.9970682,102.1178019,102.3258004,26315204,0,1
305,AAPL,10-08-2016 05:30,108,108.9,107.76,108.71,24008505,102.1083474,102.9592503,101.88144,102.7796153,24008505,0,1
306,AAPL,11-08-2016 05:30,107.93,108.93,107.85,108.52,27484506,102.0421661,102.9876138,101.9665303,102.5999802,27484506,0,1
307,AAPL,12-08-2016 05:30,108.18,108.44,107.78,107.78,18660434,102.278528,102.5243444,101.900349,101.900349,18660434,0,1
308,AAPL,15-08-2016 05:30,109.48,109.54,108.08,108.14,25868209,103.50761,103.5643368,102.1839833,102.2407101,25868209,0,1
309,AAPL,16-08-2016 05:30,109.38,110.23,109.21,109.63,33794448,103.4130652,104.2166957,103.2523391,103.6494271,33794448,0,1
310,AAPL,17-08-2016 05:30,109.22,109.37,108.34,109.1,25355976,103.2617936,103.4036107,102.4297996,103.1483399,25355976,0,1
311,AAPL,18-08-2016 05:30,109.08,109.6,109.02,109.23,21984703,103.1294309,103.6210637,103.0727041,103.2712481,21984703,0,1
312,AAPL,19-08-2016 05:30,109.36,109.69,108.36,108.77,25368072,103.3941563,103.706154,102.4487086,102.8363421,25368072,0,1
313,AAPL,22-08-2016 05:30,108.51,109.1,107.85,108.86,25820230,102.5905257,103.1483399,101.9665303,102.9214324,25820230,0,1
314,AAPL,23-08-2016 05:30,108.85,109.32,108.53,108.59,21257669,102.911978,103.3563384,102.6094347,102.6661616,21257669,0,1
315,AAPL,24-08-2016 05:30,108.03,108.75,107.68,108.565,23675081,102.1367109,102.8174332,101.8058042,102.6425254,23675081,0,1
316,AAPL,25-08-2016 05:30,107.57,107.88,106.68,107.39,25086248,101.7018049,101.9948937,100.8603565,101.5316244,25086248,0,1
317,AAPL,26-08-2016 05:30,106.94,107.95,106.31,107.41,27766291,101.1061729,102.0610751,100.5105409,101.5505333,27766291,0,1
318,AAPL,29-08-2016 05:30,106.82,107.44,106.29,106.62,24970300,100.9927192,101.5788967,100.4916319,100.8036297,24970300,0,1
319,AAPL,30-08-2016 05:30,106,106.5,105.5,105.8,24863945,100.2174521,100.6901759,99.74472829,100.0283626,24863945,0,1
320,AAPL,31-08-2016 05:30,106.1,106.5699,105.64,105.66,29662406,100.3119969,100.7562627,99.87709096,99.89599991,29662406,0,1
321,AAPL,01-09-2016 05:30,106.73,106.8,105.62,106.14,26701523,100.9076289,100.9738102,99.85818201,100.3498148,26701523,0,1
322,AAPL,02-09-2016 05:30,107.73,108,106.82,107.7,26802450,101.8530766,102.1083474,100.9927192,101.8247131,26802450,0,1
323,AAPL,06-09-2016 05:30,107.7,108.3,107.51,107.9,26880391,101.8247131,102.3919817,101.6450781,102.0138027,26880391,0,1
324,AAPL,07-09-2016 05:30,108.36,108.76,107.07,107.83,42364328,102.4487086,102.8268877,101.2290811,101.9476213,42364328,0,1
325,AAPL,08-09-2016 05:30,105.52,107.27,105.24,107.25,53002026,99.76363724,101.4181706,99.49891189,101.3992617,53002026,0,1
326,AAPL,09-09-2016 05:30,103.13,105.72,103.13,104.64,46556984,97.50401733,99.95272677,97.50401733,98.9316433,46556984,0,1
327,AAPL,12-09-2016 05:30,105.44,105.72,102.53,102.65,45292770,99.68800143,99.95272677,96.93674873,97.05020245,45292770,0,1
328,AAPL,13-09-2016 05:30,107.95,108.79,107.24,107.51,62176190,102.0610751,102.8552511,101.3898072,101.6450781,62176190,0,1
329,AAPL,14-09-2016 05:30,111.77,113.03,108.6,108.73,112340318,105.6726851,106.8639492,102.675616,102.7985242,112340318,0,1
330,AAPL,15-09-2016 05:30,115.57,115.73,113.49,113.86,90613177,109.2653862,109.4166579,107.2988551,107.6486707,90613177,0,1
331,AAPL,16-09-2016 05:30,114.92,116.13,114.04,115.12,79886911,108.6508453,109.7948369,107.8188513,108.8399348,79886911,0,1
332,AAPL,19-09-2016 05:30,113.58,116.18,113.25,115.19,47023046,107.3839454,109.8421093,107.0719477,108.9061161,47023046,0,1
333,AAPL,20-09-2016 05:30,113.57,114.12,112.51,113.05,34514269,107.3744909,107.8944871,106.3723164,106.8828581,34514269,0,1
334,AAPL,21-09-2016 05:30,113.55,113.989,112.441,113.85,36003185,107.355582,107.7706335,106.3070805,107.6392163,36003185,0,1
335,AAPL,22-09-2016 05:30,114.62,114.94,114,114.35,31073984,108.367211,108.6697542,107.7810334,108.1119401,31073984,0,1
336,AAPL,23-09-2016 05:30,112.71,114.79,111.55,114.42,52481151,106.5614059,108.5279371,105.4646866,108.1781214,52481151,0,1
337,AAPL,26-09-2016 05:30,112.88,113.39,111.55,111.64,29869442,106.722132,107.2043103,105.4646866,105.5497769,29869442,0,1
338,AAPL,27-09-2016 05:30,113.09,113.18,112.34,113,24607412,106.920676,107.0057663,106.2115903,106.8355857,24607412,0,1
339,AAPL,28-09-2016 05:30,113.95,114.64,113.43,113.69,29641085,107.733761,108.3861199,107.2421282,107.4879446,29641085,0,1
340,AAPL,29-09-2016 05:30,112.18,113.8,111.8,113.16,35886990,106.0603187,107.5919439,105.7010486,106.9868574,35886990,0,1
341,AAPL,30-09-2016 05:30,113.05,113.37,111.8,112.46,36379106,106.8828581,107.1854014,105.7010486,106.325044,36379106,0,1
342,AAPL,03-10-2016 05:30,112.52,113.05,112.28,112.71,21701760,106.3817709,106.8828581,106.1548634,106.5614059,21701760,0,1
343,AAPL,04-10-2016 05:30,113,114.31,112.63,113.06,29736835,106.8355857,108.0741222,106.4857701,106.8923126,29736835,0,1
344,AAPL,05-10-2016 05:30,113.05,113.66,112.69,113.4,21453089,106.8828581,107.4595812,106.542497,107.2137648,21453089,0,1
345,AAPL,06-10-2016 05:30,113.89,114.34,113.13,113.7,28779313,107.6770342,108.1024856,106.9584939,107.4973991,28779313,0,1
346,AAPL,07-10-2016 05:30,114.06,114.56,113.51,114.31,24358443,107.8377603,108.3104841,107.3177641,108.0741222,24358443,0,1
347,AAPL,10-10-2016 05:30,116.05,116.75,114.72,115.02,36235956,109.7192011,110.3810145,108.4617557,108.74539,36235956,0,1
348,AAPL,11-10-2016 05:30,116.3,118.69,116.2,117.7,64041043,109.955563,112.2151829,109.8610183,111.2791898,64041043,0,1
349,AAPL,12-10-2016 05:30,117.34,117.98,116.75,117.35,37586787,110.9388286,111.5439151,110.3810145,110.9482831,37586787,0,1
